movie_id,genre_id
522931,35
522931,80
522931,53
26466,27
13688,35
13688,18
13688,10751
13688,14
13688,878
413594,16
413594,28
413594,12
413594,14
413594,878
13825,18
13825,53
34016,10749
34016,35
11198,28
11198,12
11198,35
11198,10749
10377,35
10377,18
12289,12
12289,18
12289,36
12289,28
12289,10752
9550,12
9550,18
9550,28
8645,53
8645,878
2860,18
2860,10749
79707,16
79707,12
79707,14
79707,10751
33217,35
33217,10751
1013850,35
1013850,18
59436,14
59436,35
59436,10749
502416,27
502416,53
25074,80
25074,28
25074,35
25074,18
10402,35
10402,10749
329996,10751
329996,14
329996,12
46529,28
46529,53
46529,878
46529,12
530956,18
8095,18
8095,36
8095,10749
3591,12
3591,14
5721,18
814,35
814,27
1636,14
1636,35
1636,10749
522402,878
522402,18
522402,12
300669,27
300669,53
300669,80
3021,27
3021,9648
559907,12
559907,18
559907,14
395991,18
395991,36
14001,27
7553,35
7553,10749
39205,16
39205,9648
39205,12
1196470,878
1196470,53
1196470,12
1196470,28
5176,37
75624,53
75624,16
75624,28
75624,35
75624,27
75624,9648
1086747,14
1086747,27
1086747,9648
4553,53
4553,18
201223,16
201223,14
201223,9648
201223,27
201223,28
10054,10751
10054,28
10054,35
10054,12
10054,878
268531,10751
268531,35
268531,16
268531,878
268531,28
699,12
699,28
699,53
610892,18
610892,14
610892,16
227306,18
227306,10752
192141,53
192141,28
864370,27
1241634,10749
1241634,18
1241634,10402
26505,12
26505,14
26505,16
26505,10751
25793,18
28808,12
28808,16
28808,80
28808,18
28808,9648
11474,28
11474,53
38167,18
38167,10749
540901,18
540901,35
540901,80
575813,18
575813,80
575813,10749
57165,14
57165,12
57165,28
492188,18
501929,16
501929,12
501929,35
8814,28
8814,27
8814,878
2486,14
2486,28
2486,12
2486,10751
1127674,28
1127674,18
1127674,10749
445651,28
445651,12
445651,18
122583,16
122583,9648
122583,28
1242434,53
1242434,80
1242434,18
9257,28
9257,53
9257,80
1014590,10749
1014590,35
15,9648
15,18
964980,18
964980,36
258480,10749
258480,18
49524,14
49524,28
49524,35
458423,35
458423,10749
1062807,16
1062807,35
1062807,12
1062807,28
28422,28
28422,35
28422,18
28422,10749
137116,10751
137116,35
137116,12
137116,16
602734,27
602734,9648
292431,18
292431,10749
492,35
492,18
492,14
10590,28
10590,36
10590,10752
12140,16
12140,18
12140,878
10184,35
10184,10749
10184,18
228326,16
228326,12
228326,35
228326,10751
228326,14
10982,16
10982,35
10982,10751
10982,80
10982,9648
1330421,27
1330421,9648
1330421,53
339692,80
339692,18
339692,53
139038,35
139038,27
475,80
475,18
8619,12
8619,18
8619,10752
53932,18
401981,53
401981,9648
513310,28
513310,878
513310,53
11249,27
11249,35
20766,12
20766,18
8920,35
8920,10751
16007,14
16007,9648
16007,53
1067820,878
1067820,9648
1067820,53
1067820,28
9493,35
937941,27
937941,9648
504949,18
504949,36
504949,10752
719221,27
13342,35
13342,10749
2667,27
2667,9648
454527,36
454527,18
454527,10749
23437,27
23437,9648
23437,53
1985,18
1985,9648
1985,53
654754,99
654754,10402
9587,18
9587,10749
13455,878
13455,28
13455,12
13455,53
1049942,27
1049942,53
779782,14
779782,35
779782,12
10068,18
10068,10749
16269,28
16269,35
16269,18
804150,53
804150,35
804150,80
36670,12
36670,28
36670,53
9606,16
9606,878
227159,35
8321,35
8321,18
8321,80
606856,12
606856,10751
44251,16
44251,28
44251,878
9607,12
9607,14
9607,35
9607,10751
9354,12
9354,35
9354,10751
9354,878
10734,18
10734,53
11830,35
18670,28
18670,35
18670,53
153158,16
153158,12
153158,10749
47423,28
47423,35
47423,53
47423,80
16366,10751
16366,16
16366,18
9767,10749
9767,35
10022,35
10022,10751
10022,28
244,12
244,14
244,27
9800,18
955916,28
955916,35
955916,80
1547,27
1547,35
1547,53
1547,18
1547,10749
800345,28
800345,53
800345,80
580175,35
580175,18
115290,18
115290,12
115290,10749
115290,10770
11918,35
11918,28
11918,878
2044,10749
2044,18
2044,9648
2044,14
31216,18
31216,10749
9285,35
9285,12
400617,18
400617,10749
9678,35
9678,14
48138,28
48138,9648
48138,53
480414,27
264644,18
264644,53
11906,27
1452,878
1452,28
1452,12
9772,28
9772,53
9362,27
9362,28
9362,878
9362,35
9353,35
1249289,28
1249289,80
1249289,53
14442,10751
14442,14
14442,35
438058,16
438058,80
438058,9648
438058,28
14411,10751
14411,16
14411,12
14411,14
14411,28
301502,18
27022,14
27022,12
27022,28
170657,28
170657,14
170657,12
170657,35
38810,18
578701,53
578701,28
55292,28
55292,18
1788,18
1788,10749
1233069,53
1233069,28
28609,16
28609,28
28609,14
397422,18
397422,35
16380,878
16380,18
21519,28
21519,12
21519,35
212778,35
2133,18
2133,12
2133,28
314,28
314,14
314,80
345911,27
11428,27
11428,14
11428,53
15070,28
15070,18
15070,80
400160,10751
400160,35
400160,12
400160,16
17422,18
17422,10749
374205,28
374205,16
374205,12
374205,35
1061990,28
993710,28
993710,35
107985,35
107985,28
107985,878
13648,16
13648,27
13648,28
13648,878
34813,28
34813,12
34813,80
34813,9648
34813,53
1712,18
1712,37
1712,10749
653,27
653,14
672322,28
672322,12
672322,18
672322,10749
42845,28
9714,35
9714,10751
12665,18
12665,14
618344,16
618344,28
618344,12
618344,14
288,37
288,18
288,53
303857,28
303857,16
303857,878
5725,35
37765,35
37821,28
37821,35
37821,53
37821,10749
4513,27
4513,53
308531,28
308531,12
308531,35
308531,10751
308531,878
457332,28
457332,35
457332,53
1210732,35
1210732,53
1210732,80
313297,16
313297,12
313297,10751
413337,18
413337,10770
43593,35
43593,27
13179,16
13179,10751
13179,12
13179,14
902,14
902,878
902,12
44048,28
44048,53
166424,28
166424,12
166424,878
299824,28
299824,12
299824,14
1082195,80
1082195,18
1082195,53
332210,12
332210,16
332210,35
332210,10751
72331,28
72331,14
72331,27
198375,16
198375,18
198375,10749
16907,35
16907,28
16907,16
16907,12
533444,10749
533444,18
51620,28
51620,53
51620,878
294993,18
294993,28
294993,18
294993,28
431819,16
431819,10749
431819,14
431819,18
3780,18
846433,28
846433,80
846433,18
597208,80
597208,18
597208,53
41630,35
41630,10749
923,27
923,878
8005,35
337703,16
337703,18
337703,14
337703,10751
82654,27
82654,35
82654,10749
64686,18
64686,28
64686,14
766,14
766,27
766,35
429197,18
429197,35
7347,18
7347,28
7347,80
30421,14
30421,28
11886,16
11886,10751
11886,12
10220,18
10220,80
39204,16
39204,9648
668,12
668,28
668,53
388399,28
388399,80
388399,18
388399,36
388399,53
117251,28
117251,18
117251,53
970347,28
970347,53
970347,80
8326,12
8326,10751
8326,18
8326,35
172226,18
172226,53
172226,80
172226,10749
924482,53
924482,12
204553,80
204553,28
204553,53
19,18
19,878
75174,28
75174,12
75174,18
75174,53
114168,53
114168,18
114168,10749
1075175,18
850165,36
850165,18
274862,10751
274862,35
274862,12
274862,16
274862,28
2022,35
2022,10749
36593,35
36593,80
3115,878
3115,28
3115,14
68,35
68,878
151960,16
151960,10751
151960,12
151960,35
8536,878
8536,28
8536,12
392,35
392,18
392,10749
9593,12
9593,14
9593,28
9593,35
9593,10751
5070,35
5070,18
10110,18
10110,36
10110,10752
10312,35
10312,18
11153,35
11153,12
715931,18
715931,10752
715931,36
1267217,10749
1267217,18
7840,12
7840,28
7840,18
7840,14
894169,28
894169,80
2897,12
2897,35
2897,10751
2897,14
2897,10749
60935,27
60935,878
60935,9648
450001,28
450001,80
450001,18
1205515,18
1205515,35
262504,12
262504,878
262504,28
262504,9648
458576,28
458576,14
458576,12
744746,27
744746,9648
663558,16
663558,14
663558,28
82703,16
82703,878
82703,35
82703,12
82703,10751
11665,28
11665,35
11665,53
23759,12
23759,28
23759,18
1903,9648
1903,10749
1903,878
10222,28
10222,53
10222,18
1196573,28
1196573,53
1196573,80
375588,12
375588,28
375588,53
375588,14
37430,12
37430,14
37430,28
14282,14
14282,16
14282,28
1578,18
1578,36
504608,10402
504608,18
107748,80
107748,18
509598,53
509598,18
509598,36
647245,36
647245,18
2135,878
2135,12
2135,28
241,80
241,53
241,18
10776,27
10776,35
28874,16
28874,878
4148,18
4148,10749
1151949,28
1151949,80
1151949,53
18360,12
18360,14
18360,28
18360,35
18360,10751
32022,16
32022,28
32022,80
32022,9648
45202,53
45202,18
431693,16
431693,28
431693,12
431693,35
431693,10751
10618,28
10618,35
38050,878
38050,53
38050,10749
419479,35
419479,27
1955,18
1955,36
605886,53
605886,80
605886,18
109424,28
109424,18
109424,53
10280,14
10280,27
5924,80
5924,18
165213,53
165213,80
165213,18
4147,80
4147,18
4147,53
25538,18
582014,53
582014,80
582014,18
325358,35
325358,28
467938,28
467938,27
467938,53
467938,18
844,18
844,878
844,10749
1312946,10749
1312946,18
111190,18
9947,28
9947,14
9947,12
970284,18
1103621,18
136835,80
136835,53
10774,18
11893,28
11893,53
11893,18
11893,12
13398,16
13398,18
13398,35
16113,28
16113,53
16113,12
16113,10752
77617,16
77617,28
77617,80
77617,9648
52333,18
626412,28
626412,14
626412,12
626412,878
320,53
320,80
320,18
39203,16
39203,9648
39203,12
823482,35
823482,14
596161,53
596161,80
596161,37
10780,35
10780,10749
81481,18
11237,12
11237,27
11237,53
168672,18
168672,80
453405,878
453405,28
453405,12
453405,53
453405,18
192,18
192,53
192,9648
507076,53
507076,18
507076,27
12572,35
12572,18
12572,10749
100042,35
976576,18
976576,10749
10323,12
10323,14
10323,28
346685,80
346685,9648
346685,53
11199,28
11199,12
11199,35
1646,80
1646,18
1212855,28
1212855,35
1212855,53
700,12
700,28
700,53
433498,12
433498,80
433498,18
57361,18
57361,53
57361,80
14756,18
14756,28
14756,36
529216,53
529216,18
529216,9648
529216,14
207768,53
207768,27
207768,80
400136,28
400136,16
400136,12
400136,878
400136,27
20126,27
20126,53
20126,9648
52449,35
408866,28
408866,80
1244531,53
1244531,28
1244531,10752
1244531,27
11551,35
11551,12
11551,14
11551,878
11551,28
961323,16
961323,10751
961323,12
961323,14
961323,35
961323,28
961323,18
961323,878
11329,18
11329,53
214,27
214,53
214,80
19673,878
19673,12
19673,35
938614,27
8982,28
8982,80
8982,18
8982,53
834,14
834,28
834,53
625450,35
625450,18
625450,10749
12600,12
12600,14
12600,16
12600,878
12600,10751
1164,18
39486,18
10673,80
10673,18
9322,28
9322,53
2124,10749
2124,9648
2124,53
4552,18
4552,27
4552,9648
462,18
73454,28
73454,53
73454,10749
515195,35
515195,14
515195,10402
515195,10749
10865,16
10865,10751
10865,12
10865,878
12163,18
12163,10749
3580,80
3580,18
3580,9648
449176,35
449176,18
449176,10749
787752,27
787752,53
8676,12
8676,10749
8676,35
9946,28
9946,27
9946,14
710356,10749
710356,18
463272,28
463272,12
463272,35
1049638,35
1049638,10749
347375,28
347375,53
503,12
503,28
503,18
503,53
632727,27
632727,80
632727,18
16161,80
16161,18
16161,10749
16161,53
25676,18
25676,28
25676,35
12096,35
12096,9648
12096,80
12096,12
12096,10751
38199,18
38199,53
116,18
116,10749
116,53
1266,28
1266,80
1266,18
1266,53
23172,28
23172,35
23172,10751
8963,53
8963,28
8963,18
8963,10752
15283,12
15283,16
15283,14
20083,18
20083,28
20083,53
20083,80
962,12
962,35
962,18
681,28
681,53
516632,27
516632,9648
11205,10749
11205,28
11205,35
11205,80
932086,37
932086,18
136795,28
136795,35
136795,80
763285,53
763285,28
763285,80
763285,18
623,35
623,80
1598,18
1598,80
1598,53
9319,28
9319,53
52629,28
52629,80
52629,37
52629,35
52629,18
18405,80
18405,53
18405,27
18405,18
291870,35
9003,27
9003,53
938008,28
938008,80
938008,53
536869,14
536869,35
536869,18
12139,10751
12139,35
280217,28
280217,12
280217,16
280217,35
280217,10751
696374,10749
696374,18
354287,35
354287,18
354287,10752
76758,18
76758,36
76758,10752
18892,35
18892,80
18892,53
1266798,53
1266798,878
1266798,80
1266798,28
340102,878
340102,27
340102,28
9366,80
9366,18
9366,53
2405,12
2405,18
2405,10770
1217602,28
1217602,80
1217602,35
1217602,53
17809,28
15356,53
15356,80
15356,18
15356,27
274,80
274,53
274,18
1276073,28
1276073,53
1276073,80
1276073,18
490,14
490,18
11453,35
615643,18
296524,18
296524,28
41477,28
41477,12
41477,53
1825,28
1825,18
9869,18
9869,28
9869,53
9869,80
338967,27
338967,35
660120,18
660120,10749
660120,35
97367,18
97367,80
49517,18
49517,53
49517,9648
10637,18
73456,10751
73456,16
73456,14
470044,80
470044,18
284,35
284,18
284,10749
9972,28
9972,80
9972,18
9972,53
645788,28
645788,53
55301,35
55301,14
55301,10751
55301,10402
55301,16
14560,28
14560,12
14560,35
14560,10751
9516,18
9516,80
9516,53
146216,28
146216,35
146216,80
146216,53
1195518,37
1195518,12
1195518,80
376659,35
9350,28
9350,12
9350,53
503736,80
503736,28
503736,27
592350,16
592350,28
592350,14
592350,12
10225,27
10225,53
62215,18
62215,878
1574,35
1574,80
1574,18
41498,16
41498,14
41498,12
415381,14
415381,28
415381,12
11953,28
11953,18
11953,36
11953,10752
10314,35
10314,10749
152,878
152,12
152,9648
659,18
659,36
659,10752
9255,28
9255,35
9255,10752
858,35
858,18
858,10749
602269,18
602269,80
602269,53
52451,12
52451,28
52451,53
33320,18
33320,16
33320,10749
33320,14
1648,12
1648,35
1648,878
781732,28
781732,80
781732,18
1493,35
1493,80
1493,28
1965,80
1965,53
1965,18
37786,35
37786,18
37786,10749
9349,53
9349,28
9349,878
1160360,18
546121,53
546121,27
546121,18
659699,35
30018,80
30018,18
30018,9648
61930,35
638507,16
638507,14
638507,12
638507,10751
522924,18
522924,10749
37257,18
37257,9648
37257,80
385103,16
385103,35
385103,10751
385103,9648
15196,35
15196,53
15196,80
15196,9648
65496,18
441282,18
441282,53
547016,28
547016,14
10153,878
10153,9648
10153,53
216919,18
9481,80
9481,53
9481,18
9481,9648
15916,16
15916,14
15916,9648
10622,80
10622,28
10622,35
814338,18
814338,10749
2119,12
2119,28
2119,18
9486,12
9486,28
9486,35
197796,14
197796,10749
45772,16
45772,10751
257512,16
257512,28
257512,18
257512,9648
524251,27
524251,53
524251,9648
11284,27
11284,53
5550,28
5550,80
5550,878
5550,53
860,53
860,878
860,18
987686,10749
987686,35
4176,18
4176,53
4176,9648
551,12
551,18
551,53
266856,18
266856,10749
10229,18
10229,10749
9506,35
365620,36
365620,18
44730,16
44730,12
44730,28
44730,35
44730,878
44730,14
744653,35
744653,9648
744653,80
568620,28
568620,12
1235304,18
1235304,35
381289,12
381289,35
381289,14
381289,10751
381289,18
74308,18
36685,35
36685,878
36685,14
36685,27
12184,18
12184,10749
12184,36
1302916,27
1302916,35
1302916,10749
12144,10751
12144,16
12144,12
15472,18
15472,53
15472,80
15472,9648
44092,28
44092,12
433808,27
433808,9648
423646,18
423646,80
610253,27
610253,53
9053,12
9053,28
9053,53
338766,37
338766,80
338766,18
241848,9648
241848,53
241848,28
21452,16
21452,80
21452,9648
21452,12
1690,27
13461,18
573560,28
573560,27
573560,53
573560,878
276844,18
276844,35
276844,10749
936,35
936,80
974573,35
974573,53
974573,9648
587792,35
587792,10749
587792,878
50723,12
50723,28
50723,16
134,12
134,35
134,80
616820,27
616820,53
22536,18
22536,27
22536,53
17111,27
17111,9648
17111,53
1682,18
1682,28
1682,878
12437,14
12437,28
12437,53
755566,28
755566,14
755566,27
755566,35
755566,53
169881,12
169881,18
169881,36
68728,14
68728,12
68728,10751
9604,28
9604,80
437342,27
277216,18
277216,10402
277216,36
25195,10749
25195,35
1001835,878
1001835,9648
1001835,53
246741,35
246741,27
11932,27
11932,35
9870,35
9870,10749
9870,18
496,35
169917,80
169917,18
169917,9648
169917,53
51533,28
51533,35
201085,27
201085,9648
201085,10749
201085,18
9294,18
9294,10749
9294,14
83666,35
83666,18
83666,10749
6519,35
6519,12
6519,28
667257,10751
667257,18
39101,28
39101,16
39101,878
11845,10749
11845,18
11845,14
9833,53
9833,18
9833,10749
4964,35
4964,10749
4964,18
8487,28
8487,12
8487,35
8487,878
8487,37
96,28
96,35
96,80
277685,27
277685,9648
919207,18
919207,53
919207,28
919207,10752
919207,36
919207,80
486589,16
486589,14
486589,10751
486589,35
486589,10749
486589,12
9437,53
9437,80
9437,9648
9437,18
849869,28
849869,18
849869,53
849869,80
987400,16
987400,28
987400,12
987400,14
1026436,53
1026436,18
1026436,10749
431,53
431,878
431,9648
17581,14
17581,16
17581,28
18269,16
18269,10751
18269,10749
18269,12
491480,18
491480,36
13855,80
13855,53
13855,28
13980,28
13980,16
13980,36
299,80
299,35
299,53
22164,28
22164,80
22164,53
22164,18
335778,28
335778,12
335778,18
335778,36
335778,9648
912598,16
912598,12
912598,878
912598,14
1494,28
1494,18
1494,14
11005,18
553,80
553,18
553,53
1140498,35
1140498,18
262543,53
262543,878
795,10749
795,18
795,14
10703,28
10703,18
23048,878
23048,35
23048,12
10025,35
10025,18
10025,10751
10025,14
10025,10749
136418,28
136418,53
10202,14
10202,35
10202,10751
10202,10749
641,80
641,18
718838,10749
718838,18
8393,28
8393,35
30666,27
30666,53
26973,18
68722,18
44731,28
44731,16
44731,12
44731,35
10998,53
10998,18
10998,10749
4961,27
4961,878
691,12
691,28
691,53
119892,28
119892,12
119892,10751
119892,14
5549,28
5549,80
5549,878
5549,53
348678,35
348678,18
52212,35
52212,10749
906126,18
906126,36
24183,18
30959,27
30959,14
30959,18
353070,80
353070,35
11253,14
11253,28
50839,53
50839,18
7278,35
7278,14
449562,35
449562,80
14168,37
14168,18
14168,53
11023,18
31011,878
31011,18
31011,10749
40751,18
40751,28
1139829,16
1139829,10751
1139829,35
1139829,14
1139829,12
332567,27
332567,18
332567,53
10757,35
10757,18
205775,53
205775,18
205775,12
205775,28
205775,36
11977,35
10753,28
10753,80
10753,53
535,18
535,10749
2157,878
2157,12
1147400,16
1147400,10751
1147400,28
1147400,14
257,80
257,18
257,10751
832964,36
832964,18
832964,10752
2332,28
2332,35
2332,12
2332,80
899112,28
899112,35
899112,14
16198,16
16198,35
16198,10751
353491,14
353491,28
353491,878
265177,18
770906,28
770906,80
770906,18
1305194,35
1305194,18
970450,28
970450,27
970450,53
970450,878
213,53
213,12
11808,53
11808,80
11808,28
25376,9648
25376,53
25376,18
267193,28
267193,35
517093,18
517093,28
517093,10752
10428,28
10428,80
10428,53
10428,18
978,12
978,18
978,36
588648,16
588648,10751
588648,28
588648,12
588648,14
431580,10751
431580,16
431580,12
431580,35
431580,14
11497,18
11497,16
11497,10751
11497,35
11497,14
10019,35
10019,10749
10019,14
16871,27
16871,53
37056,35
37056,18
37056,10749
10956,9648
10956,12
10956,35
10956,10749
10956,18
334074,28
334074,80
334074,9648
334074,53
242512,27
17979,16
17979,14
17979,18
17979,10751
25623,35
25623,14
25623,27
175,10749
175,12
175,18
8470,18
8470,53
8470,80
845,80
845,53
451915,18
4442,12
4442,14
4442,28
4442,35
4442,53
2698,14
2698,35
2698,10751
1001311,28
1001311,27
27324,27
27324,53
27324,9648
845222,18
845222,14
845222,53
10404,18
798021,35
798021,14
798021,10751
10714,10751
10714,12
10714,18
18881,16
18881,28
18881,53
593,18
593,878
593,9648
40805,28
40805,80
40805,35
9759,28
9759,53
9759,18
9759,80
726759,53
726759,36
726759,18
811941,28
811941,18
619730,878
619730,9648
619730,53
761898,16
761898,28
761898,14
761898,878
19576,28
19576,16
19576,12
19576,35
19576,14
12496,18
12496,10749
803,99
803,36
49730,53
49730,18
49730,14
49730,9648
49730,27
49730,10749
710258,37
710258,28
710258,18
10348,28
10348,53
258509,10751
258509,35
258509,10402
258509,12
258509,16
603661,18
603661,35
603661,10749
9559,18
9559,80
9559,53
1088166,28
1088166,18
1088166,53
28211,18
28211,53
28211,9648
62214,16
62214,35
62214,10751
221732,28
221732,12
221732,14
9696,28
9696,80
9696,27
3595,28
3595,53
17927,35
481084,10751
481084,16
481084,35
481084,14
70057,18
70057,28
70057,53
458897,28
458897,12
458897,35
2623,18
2623,10749
612,18
612,28
612,36
612,53
193610,35
193610,10749
71859,18
71859,53
1729,28
1729,12
1729,14
758679,53
758679,18
807172,27
5289,18
5289,28
5289,80
528085,878
663,27
663,53
663,80
384521,27
384521,9648
384521,878
15567,35
15567,10751
15567,16
15567,878
9477,12
9477,10752
9477,36
9477,28
9477,18
687,18
11948,18
11948,36
11948,10752
576845,27
576845,9648
98548,18
157353,53
157353,878
157353,18
157353,9648
21422,16
21422,80
21422,9648
21422,12
624,12
624,18
18148,18
9273,80
9273,35
9273,12
287948,28
287948,53
287948,80
586047,878
586047,28
586047,53
586047,9648
6312,12
6312,27
6312,28
6312,36
21032,10751
21032,16
21032,12
21032,18
504,80
504,18
3116,18
504056,28
504056,18
504056,35
634429,28
634429,878
760774,36
760774,18
514439,18
77931,14
77931,10751
77931,35
77931,16
726139,53
726139,28
726139,27
726139,878
726139,12
76617,27
76617,53
718032,18
718032,35
718032,10749
243688,27
736732,18
15067,28
15067,12
15067,35
15067,37
2289,10752
2289,36
2289,12
2289,10749
23446,28
23446,16
23446,12
43838,18
43838,36
30596,18
30596,28
30596,36
137409,28
137409,53
499,18
872906,28
872906,53
253412,12
253412,18
253412,36
443791,27
443791,878
443791,28
443791,12
59961,28
59961,53
60747,28
60747,53
576004,35
576004,27
426543,10751
426543,14
426543,12
10950,18
41439,27
41439,80
293,18
293,10751
36807,14
36807,18
36807,35
36807,878
246403,35
246403,27
514999,35
514999,9648
11001,28
11001,35
11001,80
294963,37
294963,27
294963,18
844398,53
844398,27
844398,80
844398,9648
387426,12
387426,18
387426,878
9326,10749
9326,35
9326,28
9326,12
18162,12
18162,878
18162,35
18162,28
152044,53
152044,16
152044,14
11599,18
11599,10749
1907,18
1907,12
1907,10749
1907,53
826,18
826,36
826,10752
11344,28
11344,18
11344,80
603119,53
603119,28
603119,80
3980,35
3980,27
3980,878
455476,14
455476,28
455476,878
218043,53
218043,28
218043,878
11075,27
11075,18
11954,27
11954,878
11954,28
11954,9648
1155089,16
1155089,878
1155089,28
39100,28
39100,16
39100,878
39102,28
39102,16
39102,878
21835,28
21835,12
21835,14
21835,35
21835,10749
7305,12
7305,18
7305,36
39057,10751
39057,16
39057,12
39057,14
6171,18
6171,27
6171,878
6171,53
638974,9648
638974,35
638974,80
999644,35
999644,18
481848,12
481848,10751
481848,18
10747,37
298312,27
298312,53
23631,28
23631,35
23631,53
3112,80
3112,18
3112,53
6278,12
6278,28
6278,14
434555,27
434555,18
1887,18
1887,36
8698,14
8698,28
8698,53
8698,878
56832,27
56832,28
56832,878
51822,18
51822,10749
33875,16
33875,12
33875,28
33875,14
33875,878
814776,35
29826,10751
29826,14
29826,16
29826,27
518896,18
518896,28
518896,878
134374,35
134374,80
134374,28
8346,35
8346,18
8346,10749
128246,10749
128246,14
8274,35
1239251,16
1239251,35
1239251,878
15189,35
15189,10751
395,12
395,878
395,28
395,27
14347,35
14347,10749
4836,18
4836,53
4836,80
25278,28
25278,12
25278,16
25278,35
25278,14
205,18
205,36
205,10752
729854,53
729854,28
9471,28
9471,12
9471,35
782054,16
782054,878
782054,12
782054,10751
782054,14
782054,35
575604,53
575604,9648
575604,878
9571,35
9571,18
216282,28
216282,53
134411,28
222936,18
222936,35
222936,10749
3110,18
3110,37
14174,18
10048,878
16638,28
16638,18
16638,36
16638,10749
16638,10752
10328,35
10328,878
10328,9648
10328,18
6795,878
6795,12
6795,10751
22971,18
22971,10749
22971,10752
907,18
907,10749
907,10752
28276,35
28276,10751
28276,18
74135,28
74135,9648
74135,878
74135,27
42269,18
42269,35
59108,28
59108,35
8195,28
8195,53
8195,80
17457,28
17457,35
17457,27
11860,10749
11860,18
11860,35
864,35
864,12
864,18
49494,12
49494,18
9826,12
9826,28
10336,28
10336,12
10336,14
10336,27
10336,878
10336,53
18329,18
18329,10749
11212,35
11212,12
11212,10751
11212,80
8202,878
8202,28
8202,53
866,18
866,14
9394,28
9394,35
9394,37
424121,27
424121,9648
482150,16
482150,18
482150,10402
1071215,27
1071215,9648
52520,14
52520,28
52520,27
8967,18
8967,14
1996,12
1996,28
1996,14
2026,28
2026,53
2026,80
399360,12
399360,18
4689,28
4689,18
4689,53
2112,28
2112,18
2112,80
2112,53
532639,14
532639,12
532639,10751
575299,18
2655,18
2655,27
2655,9648
2655,53
13600,12
13600,10751
13600,14
1254135,10752
1254135,28
1254135,53
13700,16
13700,10751
1216191,27
1216191,9648
16407,28
16407,35
47648,28
47648,35
47648,18
1043905,18
1043905,53
1043905,10752
2312,12
2312,14
2312,28
2312,18
9894,35
9894,18
9894,53
579741,16
579741,10749
579741,18
76640,28
76640,80
76640,53
762430,53
762430,28
762430,12
9631,28
9631,80
9631,18
9631,53
485942,16
485942,28
485942,878
635910,27
635910,14
21521,28
21521,35
3685,37
3685,12
152532,18
152532,36
350499,10751
350499,12
350499,16
350499,28
350499,14
8699,35
297608,27
297608,9648
1186532,18
1186532,10751
8489,18
2759,18
2759,35
10060,18
10060,80
10060,10402
1059,18
1059,28
1059,12
839,28
839,53
839,10770
9289,10752
9289,28
9289,18
271969,28
271969,36
271969,12
271969,18
9645,27
9645,9648
9645,53
173185,35
282069,878
282069,27
282069,28
282069,18
1165642,16
1165642,10749
1165642,878
1165642,18
372343,80
372343,53
372343,9648
372343,27
75258,16
75258,10751
75258,14
75258,12
644479,18
644479,35
150,80
150,28
150,35
572164,28
572164,35
4518,18
4518,36
1241320,28
1241320,12
497370,80
497370,28
497370,18
85350,18
39106,16
39106,28
39106,878
9671,12
9671,35
576784,12
576784,14
693158,878
693158,18
9488,10751
9488,28
9488,12
9488,35
9488,878
664767,16
664767,28
664767,14
1497,878
1497,12
1497,28
1497,35
1497,10751
3175,18
3175,10749
3175,10752
3175,36
506574,10751
506574,10770
506574,12
506574,14
506574,10402
257445,12
257445,27
257445,35
2140,28
2140,80
2140,53
309809,12
309809,16
309809,14
309809,10751
18725,28
18725,80
18725,53
1280672,35
10028,10402
10028,18
10028,10749
817758,10402
817758,18
34179,18
34179,28
34179,53
49009,18
49009,12
49009,36
1151534,53
1151534,18
14533,10749
14533,18
58233,80
58233,28
58233,35
937249,53
937249,878
937249,28
39448,28
39448,35
39448,80
39448,18
39448,53
289720,28
289720,12
744857,27
744857,53
50087,10751
50087,16
50087,12
50087,14
8840,14
8840,28
8840,12
8840,18
44943,878
44943,28
7350,18
7350,35
58431,10749
58431,27
58431,35
58431,53
877957,16
877957,14
877957,12
551804,27
551804,35
350312,28
350312,12
350312,14
449985,53
449985,28
132363,18
195589,35
429415,28
429415,18
429415,878
429415,53
376660,35
376660,18
1265063,18
177945,18
458305,878
458305,9648
458305,27
2085,28
2085,80
2085,53
29452,18
29452,878
188161,35
188161,37
1069905,18
1069905,35
1069905,18
1069905,35
342470,10749
342470,18
133805,18
133805,27
39108,16
39108,28
39108,878
10601,12
10601,14
10601,10751
1029235,28
1029235,27
1029235,53
39206,16
39206,12
20943,35
20943,10749
838240,16
838240,18
838240,35
838240,878
210860,35
210860,12
7484,16
7484,10751
7484,12
7484,35
8584,12
8584,28
8584,35
8584,37
80035,35
80035,28
80035,878
249688,18
17529,37
17529,37
2976,35
2976,10749
2976,18
27579,80
27579,18
27579,53
482321,16
482321,878
482321,10751
482321,35
118406,16
118406,14
118406,28
50456,28
50456,53
50456,12
306819,18
420808,10751
420808,14
420808,28
420808,12
399170,35
399170,80
399170,28
399170,18
9879,35
9879,80
9879,18
55931,16
55931,878
8012,35
8012,53
8012,80
339988,18
339988,53
339988,878
261023,18
261023,80
261023,36
571055,27
571055,53
571055,10770
19585,10751
19585,14
19585,28
19585,12
19585,35
593910,14
593910,10749
593910,35
13460,28
13460,53
13460,878
257094,53
257094,9648
2662,27
39323,16
39323,28
39323,878
39323,18
39323,14
280180,28
280180,35
280180,80
336000,18
51209,28
51209,80
51209,53
51209,18
2619,35
2619,10749
2619,14
361292,27
361292,9648
361292,18
724209,28
724209,80
724209,53
