actor_id,name
4485928,Bailey Richardson
4485929,Joe Toscano
4485930,Sandy Parakilas
15111,Jean-Claude Van Damme
78110,Scott Adkins
39683,Ivan Kaye
4728,Kevin Chapman
119945,Marija Karan
2296,Clive Owen
3489,Naomi Watts
12647,Armin Mueller-Stahl
4455,Ulrich Thomsen
31713,Brían F. O'Byrne
29222,Zac Efron
49918,Charlie Tahan
58370,Amanda Crew
3309,Augustus Prew
10825,Donal Logue
8606,Robert Shaw
14061,Jacqueline Bisset
1733,Nick Nolte
20959,Louis Gossett Jr.
3265,Eli Wallach
23659,Will Ferrell
368,Reese Witherspoon
1803287,Geraldine Viswanathan
449513,Meredith Hagner
1304335,Jimmy Tatro
496731,Ali Cobrin
500085,Erin Agostino
444420,James Thomas
1182814,Alice Hunter
1210485,Alyson Bath
17419,Bryan Cranston
516,Annette Bening
11678,Rainn Wilson
154091,Larry Wilmore
21731,Michael McKean
1977981,Athena Strates
2291424,Madalena Aragão
1577369,Elisha Applebaum
1749222,Mohammed Mansaray
3885642,Tayla Kovacevic-Ebong
1483496,Yuuichirou Umehara
1057990,Yui Ogura
1168909,Nao Toyama
1221114,Yuichi Nakamura
144655,Tomokazu Sugita
38673,Channing Tatum
66743,Matt Bomer
20580,Joe Manganiello
135352,Kevin Nash
49706,Adam Rodriguez
11678,Rainn Wilson
27578,Elliot Page
882,Liv Tyler
4724,Kevin Bacon
2518,Gregg Henry
122925,Tomonori Yazaki
227622,Hideyo Amamoto
108026,Sachio Sakai
121191,Kazuo Suzuki
18613,Kenji Sahara
2936880,Zhang Lei
1490571,Lin Zijie
4048708,Wu Wenlun
1490572,Tong Zirong
1621709,Liu Jiurong
68472,Kappei Yamaguchi
79004,Takako Honda
1678,Mitsuo Iwata
216454,Kiyoyuki Yanada
1221143,Nobuo Tobita
18269,Brendan Fraser
884,Steve Buscemi
19292,Adam Sandler
3266,Joe Mantegna
58198,Chris Farley
1262570,Hanna Binke
54676,Jannis Niewöhner
40359,Amber Bongard
1269136,Marvin Linke
1467510,Kenzie Dysli
454,Michael Peña
21045,Maggie Q
205307,Lucy Hale
12132,Michael Rooker
970216,Austin Stowell
3967,Kate Beckinsale
36422,Luke Wilson
11805,Frank Whaley
58019,Ethan Embry
8549,Scott G. Anderson
3036,John Cusack
3126,Ione Skye
4251,John Mahoney
3127,Lili Taylor
21062,Amy Brooks
12640,David Duchovny
12214,Gillian Anderson
2956,Amanda Peet
9188,Billy Connolly
336,Xzibit
155,Lucas Black
116277,Nathalie Kelley
61697,Sung Kang
58197,Shad Moss
116278,Brian Tee
1046843,Kanichi Kurita
68470,Minami Takayama
82508,Kiyoshi Kobayashi
109747,Eiko Masuyama
1222049,Makio Inoue
95504,Setsuko Hara
213492,Ineko Arima
33135,Chishū Ryū
33761,Isuzu Yamada
213493,Teiji Takahashi
17380,Jay Chou
85962,Gwei Lun-mei
66717,Anthony Wong Chau-Sang
1173379,So Ming-Ming
85963,Alice Tzeng
1537768,Kim Tae-ri
83122,Moon So-ri
1530733,Ryu Jun-yeol
1564175,Jin Ki-joo
2078977,Jeon Guk-hyang
556356,Vanessa Kirby
20258,Thure Lindhardt
971049,David Ajala
147894,Tom McKay
1106755,Deborah Rosan
2484474,Zheng Xi
2181685,Jiang Guangtao
1674211,Ji Guanlin
1853547,Sheng Feng
2207400,Yang Ning
1205,Richard Gere
326,Kim Basinger
139,Uma Thurman
21315,Eric Roberts
925,Paul Guilfoyle
17051,James Franco
3971,Sophia Myles
17328,Rufus Sewell
2482,David O'Hara
2983,Mark Strong
38581,Rachael Leigh Cook
11107,Ben Foster
9048,Clark Gregg
3492,Colin Hanks
52647,Shawn Hatosy
776,Eddie Murphy
4391,Charles Dance
42558,Charlotte Lewis
559312,J.L. Reate
11395,Victor Wong
12077,Jim Cummings
5247,John Fiedler
60739,Kath Soucie
90453,Nikita Hopkins
77482,Ken Sansom
64439,Fan Bingbing
109434,Huang Xiaoming
82400,Vincent Zhao Wenzhuo
543848,Wang Xuebing
17382,Ni Dahong
72129,Jennifer Lawrence
380,Robert De Niro
51329,Bradley Cooper
25616,Edgar Ramírez
6587,Diane Ladd
52583,Wagner Moura
223286,Irandhir Santos
52585,André Ramiro
223288,Pedro Van-Held
12397,Maria Ribeiro
86889,Son Ye-jin
126495,Cho Seung-woo
127564,Zo In-sung
127566,Lee Ki-woo
75914,Seo Young-hee
95345,Ken Ogata
79944,Kenji Sawada
1098347,Bandō Mitsugorō X
82869,Toshiyuki Nagashima
132956,Masayuki Shionoya
1508136,Danny Bellini
1508137,Ryan Jennifer Jones
1508131,Gore Abrams
1508135,Jared Hacker
1393313,Adam Schneider
33260,Freddie Prinze Jr.
33259,Jennifer Love Hewitt
33286,Matthew Settle
33285,Brandy Norwood
327,Mekhi Phifer
93803,Mamoru Miyano
149894,Yuki Kaji
144655,Tomokazu Sugita
9705,Takahiro Sakurai
9721,Junichi Suwabe
8169,Tyrese Gibson
928572,Scott Eastwood
11477,Ray Liotta
1039523,Dylan Arnold
77351,Oleg Taktarov
100585,Philip Ng Wan-Lung
63585,Andy On Chi-Kit
62410,Sammo Hung Kam-Bo
1209782,Michelle Hu
112985,Jiang Luxia
92404,Joel Kinnaman
484359,Kid Cudi
234070,Harold Torres
5887,Catalina Sandino Moreno
3670024,Valeria Santaella
110667,Chisa Yokoyama
1494064,Hikojiro Matsumura
1241415,Chie Sato
1494064,Hikojiro Matsumura
121711,Koji Tsujitani
70286,Elizabeth Hartman
937,Derek Jacobi
13392,Arthur Malet
6844,Dom DeLuise
5827,Hermione Baddeley
556356,Vanessa Kirby
10959,Shia LaBeouf
9560,Ellen Burstyn
235416,Sarah Snook
96316,Iliza Shlesinger
1046843,Kanichi Kurita
82508,Kiyoshi Kobayashi
186341,Miyuki Sawashiro
110665,Daisuke Namikawa
20664,Koichi Yamadera
56442,Gene Barry
103079,Ann Robinson
93625,Lewis Martin
2648,Les Tremayne
179462,Frank Kreig
1416383,Jim Cummings
78804,Jocelin Donahue
3901,Richard Brake
1968891,Nicholas Logan
71889,Michael Abbott Jr.
8945,Kevin Kline
10205,Sigourney Weaver
8924,Frank Langella
14721,Kevin Dunn
10182,Ving Rhames
1173984,Olivia Cooke
85065,Jack O'Connell
113857,Soko
557579,Raúl Castillo
1519524,David Lennon
776,Eddie Murphy
59153,Robin Givens
4587,Halle Berry
58563,David Alan Grier
78029,Martin Lawrence
4165,John Wayne
30296,Joanne Dru
103071,John Agar
8258,Ben Johnson
4316,"Harry Carey, Jr."
15852,Ashley Judd
192,Morgan Freeman
8767,Jim Caviezel
2956,Amanda Peet
36801,Adam Scott
18054,Rinko Kikuchi
33517,Ryo Kase
129701,Shosuke Tanihara
1678722,Megumi Yamaguchi
1096528,Daisuke Hirakawa
88124,Jesse Plemons
1498158,Jessie Buckley
3051,Toni Collette
11207,David Thewlis
19752,Guy Boyd
17243,Jonathan Tucker
20089,Jena Malone
11023,Shawn Ashmore
51975,Laura Ramsey
29234,Joe Anderson
115440,Sydney Sweeney
1294982,Paul Walter Hauser
1997030,Halsey
35548,Simon Rex
58115,Eric Dane
13709,Nikolay Burlyaev
119567,Valentin Zubkov
90360,Yevgeni Zharikov
119568,Stepan Krylov
1190992,Mykola Hrynko
19537,Megan Fox
58428,Philip Winchester
1469407,Greg Kriek
1029029,Brandon Auret
1854264,Jessica Sutton
5344,Meg Ryan
8945,Kevin Kline
16327,Timothy Hutton
1003,Jean Reno
16328,Adam Brooks
1328,Sean Astin
5916,Rosario Dawson
51797,Nathan Fillion
53761,Christopher Gorham
34202,Matt Lanter
70106,Nicholas Tse Ting-Fung
1251234,Jung Yong-hwa
99691,Tang Yan
1018707,Michelle Bai
76913,Ge You
368,Reese Witherspoon
22226,Paul Rudd
887,Owen Wilson
514,Jack Nicholson
17696,Kathryn Hahn
2880,Emilio Estevez
2628,Kiefer Sutherland
38560,Lou Diamond Phillips
2224,Christian Slater
52267,William Petersen
1241,John Turturro
52602,Rob Morrow
5469,Ralph Fiennes
13324,Paul Scofield
19839,David Paymer
49961,Michelle Trachtenberg
3234,Joan Cusack
27561,Amy Stewart
1045630,Steve Ross
17265,Hayden Panettiere
1164238,Stuart Allan
527313,Taissa Farmiga
183812,Jason O'Mara
5916,Rosario Dawson
3035,Jerry O'Connell
6681,Sherilyn Fenn
14700,Richard Tyson
7071,Louise Fletcher
2753,Burl Ives
42195,Kristy McNichol
6383,Aaron Eckhart
18182,Olga Kurylenko
61363,Alex Pettyfer
1155122,Chris Petrovski
1357722,Laëtitia Eïdo
1094091,Maika Monroe
1327613,Karl Glusman
39659,Burn Gorman
2259660,Mãdãlina Anea
2395218,Gabriela Butuc
62,Bruce Willis
7447,Alec Baldwin
8186,Miko Hughes
8687,Chi McBride
21165,Kim Dickens
37632,Eddie Redmayne
72855,Felicity Jones
14011,Tom Courtenay
1320609,Phoebe Fox
1227717,Himesh Patel
93193,Kamal Haasan
1072750,Fahadh Faasil
1123766,Vijay Sethupathi
587752,Narain
1209616,Chemban Vinod Jose
58319,Jason Scott Lee
34485,Lauren Holly
9208,Robert Wagner
65101,Michael Learned
29908,Nancy Kwan
7705,Anaïs Reboux
7706,Roxane Mesquida
7707,Libero De Rienzo
7708,Arsinée Khanjian
7709,Romain Goupil
70456,Emily Browning
57830,Rachael Blake
59119,Ewen Leslie
152491,Peter Carroll
3070,Chris Haywood
72466,Colin Farrell
567269,Jessica Brown Findlay
934,Russell Crowe
227,William Hurt
6161,Jennifer Connelly
6065,Dennis Quaid
20959,Louis Gossett Jr.
591,Brion James
70782,Richard Marcus
84422,Carolyn McCormick
5067483,Samantha Cochran
2984038,Natalia Montgomery Fernandez
2342467,Elena Musser
1137844,Adam Carr
5683112,Charlotte Mae Curtis
17419,Bryan Cranston
6807,Sam Rockwell
1704640,Brooklynn Prince
11701,Angelina Jolie
518,Danny DeVito
1229,Jeff Bridges
36042,Rachel Ward
4512,James Woods
73234,Alex Karras
10159,Jane Greer
190,Clint Eastwood
66221,Tyne Daly
14785,Harry Guardino
18647,Bradford Dillman
14786,John Mitchum
237045,Prabhas
130991,Shraddha Kapoor
85045,Neil Nitin Mukesh
81983,Chunky Panday
146974,Mandira Bedi
84973,Kim A-joong
132180,Ji Sung
1029157,Shin So-yul
1307131,Kang Kyung-joon
147505,Kim Seung-o
8534,Kathy Bates
10431,Jennifer Jason Leigh
33448,Judy Parfitt
290,Christopher Plummer
11064,David Strathairn
22383,Franco Nero
66676,José Bódalo
66677,Loredana Nusciak
37586,Ángel Álvarez
1031959,Gino Pernice
10692,Michael Pitt
222330,Brit Marling
469759,Àstrid Bergès-Frisbey
215055,Steven Yeun
128645,Archie Panjabi
16866,Jennifer Lopez
887,Owen Wilson
2362790,Maluma
1010135,John Bradley
7404,Sarah Silverman
57054,Winston Chao
57057,Gua Ah-leh
1623,Lung Sihung
57056,May Chin
57055,Mitchell Lichtenstein
11510,Macaulay Culkin
109,Elijah Wood
19957,Wendy Crewson
52,David Morse
22111,Daniel Hugh Kelly
21007,Jonah Hill
98772,Lauren London
776,Eddie Murphy
15886,Julia Louis-Dreyfus
1859727,Sam Jay
116882,Lyndsy Fonseca
1294862,Michael Doneger
180789,Tommy Dewey
11357,Bruce Campbell
557607,Rachel Resheff
999817,Olivia Taylor Dudley
49915,Jesse McCartney
496410,Devin Kelley
21047,Jonathan Sadowski
87879,Ingrid Bolsø Berdal
23880,Steven Seagal
2230,Pam Grier
14731,Henry Silva
4430,Sharon Stone
57597,Ron Dean
23659,Will Ferrell
58225,Zach Galifianakis
58224,Jason Sudeikis
169337,Katherine LaNasa
32597,Dylan McDermott
2155,Thora Birch
1245,Scarlett Johansson
884,Steve Buscemi
51214,Brad Renfro
7796,Illeana Douglas
74358,Kelly Sheridan
45923,Kathleen Barr
293984,Lalainia Lindbjerg
89552,Colin Murdock
59311,Mark Hildreth
4987,Omar Epps
54422,Tupac Shakur
79538,Khalil Kain
79539,Jermaine Hopkins
1212699,Cindy Herron
1991183,Lyric Ross
298410,Keegan-Michael Key
291263,Jordan Peele
3465350,Sam Zelaya
20904,James Hong
20882,Lea Massari
38913,Benoît Ferreux
1801505,Marc Winocourt
1801504,Fabien Ferreux
24814,Daniel Gélin
190,Clint Eastwood
1276,Patricia Clarkson
3896,Liam Neeson
66225,Evan C. Kim
206,Jim Carrey
518,Danny DeVito
7904,Billy Crystal
387,Kim Greist
49944,Anne Ramsey
35317,Kate Mulgrew
110129,Jose Coronado
112901,Hugo Silva
19907,Belén Rueda
566544,Aura Garrido
234620,Cristina Plazas
54421,Janet Jackson
54422,Tupac Shakur
9788,Regina King
54423,Joe Torry
9782,Tyra Ferrell
2227,Nicole Kidman
4756,Matthew Broderick
73931,Bette Midler
515,Glenn Close
4690,Christopher Walken
205307,Lucy Hale
1367184,Leonidas Gulaptis
86314,Mindy Cohn
1443625,Jackie Cruz
440306,Adhir Kalyan
6250,Romy Schneider
6251,Karlheinz Böhm
6252,Magda Schneider
6253,Uta Franz
6254,Gustav Knuth
6283,Michael Nyqvist
87722,Noomi Rapace
79196,Lena Endre
21193,Peter Andersson
79270,Annika Hallin
17288,Michael Fassbender
30614,Ryan Gosling
108916,Rooney Mara
524,Natalie Portman
112,Cate Blanchett
529,Guy Pearce
59860,Alice Eve
4654,Jeremy Davies
61363,Alex Pettyfer
1658209,Iris Cayatte
35515,June Squibb
2099497,Fred Hechinger
6487,Richard Roundtree
7489,Parker Posey
9048,Clark Gregg
150903,Gong Yoo
93999,Park Hee-soon
551171,Cho Seong-ha
587674,Yoo Da-in
1024396,Kim Sung-kyun
141775,Kaitlyn Maher
1141501,Carter Hastings
52327,Alan Shearman
65640,Khary Payton
59784,Carlos Alazraqui
1238592,Lee Dong-wook
1916226,Won Jin-ah
1010877,Han Ji-min
1350000,Seo Kang-joon
1257899,Kang Ha-neul
2239159,Brady Noon
2295755,Ethan William Childress
1882895,Hunter Dillon
1218928,Erica Cerra
1217648,Chris Diamantopoulos
1087773,Masataka Kubota
1149337,Yoshiko Sengen
1202404,Nobuyuki Suzuki
40450,Yo Oizumi
84028,Yu Aoi
77278,Denzel Whitaker
5292,Denzel Washington
77277,Nate Parker
59017,Jurnee Smollett
2178,Forest Whitaker
776,Eddie Murphy
54421,Janet Jackson
1211,Larry Miller
64343,John Ales
16662,Richard Gant
11187,Louis de Funès
39092,Geneviève Grad
24629,Michel Galabru
39093,Daniel Cauchy
39148,Maria Pacôme
44735,Jesse Eisenberg
37917,Kristen Stewart
41089,Martin Starr
41091,Kristen Wiig
19278,Bill Hader
17276,Gerard Butler
15370,Gretchen Mol
1810651,Maxwell Jenkins
88029,Alison Brie
6217,Anupam Kher
6383,Aaron Eckhart
32747,Stephen Lang
1969510,Diego Tinoco
1571636,Leslie Black
1146114,Penelope Mitchell
643,Gong Li
77301,Jiang Wen
146102,Teng Rujun
1888238,Liu Ji
1888239,Qian Ming
52602,Rob Morrow
85,Johnny Depp
141046,Emily Longstreth
995965,Karyn O'Bryan
1210,Héctor Elizondo
4491,Jennifer Aniston
1269,Kevin Costner
4090,Shirley MacLaine
103,Mark Ruffalo
28633,Richard Jenkins
16270,Christopher Guard
16271,William Squire
16272,Michael Scholes
5049,John Hurt
16273,Simon Chandler
25616,Edgar Ramírez
380,Robert De Niro
57108,Usher
2049,Rubén Blades
224513,Ana de Armas
51536,Agnes Bruckner
23495,Jonathan Jackson
51975,Laura Ramsey
51976,D.J. Cotrona
51977,Rick Cramer
75330,Ambyr Childers
11155,Thomas Jane
23821,Bryan Greenberg
62,Bruce Willis
51670,Johnathon Schaech
1078608,Lorenza Izzo
219852,Ariel Levy
223331,Sky Ferreira
637953,Ramón Llao
57675,Daryl Sabara
1247874,Ryosuke Yamada
1488591,Atomu Mizuishi
1255487,Tsubasa Honda
1129267,Dean Fujioka
150952,Misako Renbutsu
15111,Jean-Claude Van Damme
74607,Autumn Reeser
53,Peter Stormare
2051,María Conchita Alonso
9452,Daniel Bernhardt
2440,Bill Nighy
10978,Maggie Smith
207,Tom Wilkinson
5309,Judi Dench
76788,Dev Patel
2176,Tommy Lee Jones
1121,Benicio del Toro
935,Connie Nielsen
21474,Leslie Stefanson
9277,John Finn
16866,Jennifer Lopez
19536,Josh Duhamel
77069,Lenny Kravitz
38334,Jennifer Coolidge
27396,Sonia Braga
62831,Will Forte
52792,Maya Rudolph
1658803,Alessia Cara
53256,Terry Crews
519,Martin Short
117642,Jason Momoa
32747,Stephen Lang
39520,Garret Dillahunt
42376,Zahn McClarnon
82943,Jill Wagner
93801,Hiroshi Kamiya
202806,Yui Horie
9711,Maaya Sakamoto
9705,Takahiro Sakurai
75913,Ha Jung-woo
83014,Gang Dong-won
231476,Lee Kyung-young
141548,Lee Sung-min
138336,Cho Jin-woong
72305,Lesley Manville
17882,Isabelle Huppert
2192,Lambert Wilson
1674769,Alba Baptista
2417980,Lucas Bravo
52997,Rob Corddry
64342,Craig Robinson
54729,Clark Duke
1159009,Bianca Haase
54812,Chevy Chase
2986863,Yonas Kibreab
36422,Luke Wilson
2505,James Cromwell
1219546,David Hornsby
4419495,Dolph Adomian
11856,Daniel Day-Lewis
18345,Brenda Fricker
64039,Alison Whelan
41285,Kirsten Sheridan
64041,Declan Croghan
18976,Ashton Kutcher
328,Brittany Murphy
71198,Christian Kane
62123,David Moscow
34844,Monet Mazur
12519,Virginia Madsen
59219,Kyle Gallner
42993,Martin Donovan
58370,Amanda Crew
13550,Elias Koteas
90596,Katie Featherston
221192,Kathryn Newton
455033,Matt Shively
984724,Aiden Lovekamp
1033547,Brady Allen
1323109,Aisling Franciosi
237455,Sam Claflin
1776712,Baykali Ganambarr
62752,Damon Herriman
1510769,Harry Greenwood
31,Tom Hanks
1756490,Helena Zengel
1175743,Michael Angelo Covino
1472,Ray McKinnon
51544,Mare Winningham
7633,Leslie Nielsen
14639,Mel Brooks
1219,Amy Yasbeck
12688,Peter MacNicol
12812,Lysette Anthony
85008,Sul Kyung-gu
86889,Son Ye-jin
69378,Kim Sang-kyung
2144092,Jo Min-ah
1141056,Do Ji-han
28657,Matthew Fox
52886,Jeffrey Donovan
1009160,Quinn McColgan
1348364,Valeria Vereau
224731,Clara Lago
4960,Charles Bronson
15753,Jill Ireland
14830,Vincent Gardenia
19106,J.D. Cannon
106179,Anthony Franciosa
183812,Jason O'Mara
1164238,Stuart Allan
24813,David McCallum
55148,Sean Maher
23958,Jeremy Sisto
10017,Charlton Heston
2516,Anthony Zerbe
43976,Rosalind Cash
68681,Paul Koslo
47020,Eric Laneuville
134,Jamie Foxx
24045,Joseph Gordon-Levitt
1676520,Dominique Fishback
17289,Rodrigo Santoro
24047,Courtney B. Vance
23659,Will Ferrell
4764,John C. Reilly
15556,Rebecca Hall
9015,Kelly Macdonald
47632,Rob Brydon
380,Robert De Niro
3910,Frances McDormand
17051,James Franco
13446,Eliza Dushku
4520,William Forsythe
15234,David Arquette
56152,Kari Wührer
12975,Doug E. Doug
1245,Scarlett Johansson
1539,Rick Overton
11288,Robert Pattinson
368,Reese Witherspoon
27319,Christoph Waltz
15684,Paul Schneider
14950,Jim Norton
56045,Matthew Davis
21089,Bruce Greenwood
11616,Olivia Williams
58225,Zach Galifianakis
35595,Scott Foley
5401,Anthony Quinn
27554,Alan Bates
18847,Irene Papas
45523,Lila Kedrova
65842,Sotiris Moustakas
2750818,Tristan Harris
4485926,Jeff Seibert
4485928,Bailey Richardson
4485929,Joe Toscano
4485930,Sandy Parakilas
15111,Jean-Claude Van Damme
78110,Scott Adkins
39683,Ivan Kaye
4728,Kevin Chapman
119945,Marija Karan
2296,Clive Owen
3489,Naomi Watts
12647,Armin Mueller-Stahl
4455,Ulrich Thomsen
31713,Brían F. O'Byrne
29222,Zac Efron
49918,Charlie Tahan
58370,Amanda Crew
3309,Augustus Prew
10825,Donal Logue
8606,Robert Shaw
14061,Jacqueline Bisset
1733,Nick Nolte
20959,Louis Gossett Jr.
3265,Eli Wallach
23659,Will Ferrell
368,Reese Witherspoon
1803287,Geraldine Viswanathan
449513,Meredith Hagner
1304335,Jimmy Tatro
496731,Ali Cobrin
500085,Erin Agostino
444420,James Thomas
1182814,Alice Hunter
1210485,Alyson Bath
17419,Bryan Cranston
516,Annette Bening
11678,Rainn Wilson
154091,Larry Wilmore
21731,Michael McKean
1977981,Athena Strates
2291424,Madalena Aragão
1577369,Elisha Applebaum
1749222,Mohammed Mansaray
3885642,Tayla Kovacevic-Ebong
1483496,Yuuichirou Umehara
1057990,Yui Ogura
1168909,Nao Toyama
1221114,Yuichi Nakamura
144655,Tomokazu Sugita
38673,Channing Tatum
66743,Matt Bomer
20580,Joe Manganiello
135352,Kevin Nash
49706,Adam Rodriguez
11678,Rainn Wilson
27578,Elliot Page
882,Liv Tyler
4724,Kevin Bacon
2518,Gregg Henry
122925,Tomonori Yazaki
227622,Hideyo Amamoto
108026,Sachio Sakai
121191,Kazuo Suzuki
18613,Kenji Sahara
2936880,Zhang Lei
1490571,Lin Zijie
4048708,Wu Wenlun
1490572,Tong Zirong
1621709,Liu Jiurong
68472,Kappei Yamaguchi
79004,Takako Honda
1678,Mitsuo Iwata
216454,Kiyoyuki Yanada
1221143,Nobuo Tobita
18269,Brendan Fraser
884,Steve Buscemi
19292,Adam Sandler
3266,Joe Mantegna
58198,Chris Farley
1262570,Hanna Binke
54676,Jannis Niewöhner
40359,Amber Bongard
1269136,Marvin Linke
1467510,Kenzie Dysli
454,Michael Peña
21045,Maggie Q
205307,Lucy Hale
12132,Michael Rooker
970216,Austin Stowell
125617,Masaya Onosaka
112205,Satsuki Yukino
122193,Hiromi Tsuru
9711,Maaya Sakamoto
144773,Show Hayami
207,Tom Wilkinson
5606,Sissy Spacek
6408,Nick Stahl
3141,Marisa Tomei
15338,William Mapother
17142,Paul Dano
35028,Zoe Kazan
61659,Chris Messina
516,Annette Bening
3131,Antonio Banderas
127712,Matt Ryan
130081,Robin Atkin Downes
75037,Laura Bailey
177919,Rachel Kimsey
30697,Jim Meskimen
4165,John Wayne
12151,Montgomery Clift
30296,Joanne Dru
4302,Walter Brennan
3336,Coleen Gray
76070,Mia Wasikowska
17288,Michael Fassbender
478,Jamie Bell
39658,Sally Hawkins
16358,Simon McBurney
72931,Kazuya Nakayama
19857,Kaori Momoi
72932,Ryuhei Matsuda
228560,Hiroki Matsukata
72933,Ryôsuke Miki
21200,Will Arnett
52792,Maya Rudolph
21127,Bobby Cannavale
452205,Bobby Moynihan
1428070,Isabela Merced
43663,Kirin Kiki
68973,Masatoshi Nagase
1827556,Kyara Uchida
128039,Miki Mizuno
91288,Etsuko Ichihara
65508,James Olson
4521,Burt Young
80135,Rutanya Alda
80136,Jack Magner
15668,Andrew Prine
56731,Jessica Alba
4941,Alessandro Nivola
7489,Parker Posey
56734,Chloë Grace Moretz
1118,Rade Šerbedžija
222330,Brit Marling
15338,William Mapother
1114903,Matthew-Lee Erlbach
1114904,Meggan Lennon
1114905,AJ Diana
10847,Santiago Segura
23215,Gabino Diego
12089,Tony Leblanc
23216,José Luis Moreno
37918,Inés Sastre
8167,Paul Walker
62439,David Belle
150,RZA
112692,Robert Maillet
54793,Carlo Rota
3037,Richard Dreyfuss
18686,Holly Hunter
1230,John Goodman
36067,Brad Johnson
1932,Audrey Hepburn
20519,Simon Yam
78875,Louis Koo
945583,Wong Tin-Lam
83820,Gordon Lam Ka-Tung
72731,Nick Cheung Ka-Fai
74358,Kelly Sheridan
59070,Morwenna Banks
85429,Melissa Lyons
569535,Prudence Edwards
2328372,Leanne Araya
1637129,Charlie Shotwell
1590797,Sadie Sink
3127,Lili Taylor
17521,Kelly Reilly
94864,Max Martini
11662,Jason Lee
11826,Selma Blair
12041,Julia Stiles
52647,Shawn Hatosy
58058,Lochlyn Munro
82702,Michael Jackson
4517,Joe Pesci
96085,Sean Ono Lennon
1403020,Kelley Parker
148638,Brandon Quintin Adams
1914096,David Bellemere
1409750,Steve Shaw
1495677,Rachel Cook
1854442,Jessica Clements
4361414,Ebonee Davis
3489,Naomi Watts
1274508,Jaeden Martell
1277188,Jacob Tremblay
7404,Sarah Silverman
72095,Lee Pace
528,Sylvia Sidney
12147,Spencer Tracy
77114,Walter Abel
3244,Bruce Cabot
77115,Edward Ellis
1771,Giovanni Ribisi
12835,Vin Diesel
9781,Nia Long
18070,Nicky Katt
1894,Scott Caan
1019,Mads Mikkelsen
1906162,Maria Thelma Smáradóttir
2377783,Tintrinai Thikhasuk
1566012,Jo Woo-jin
2078000,Lee Jae-in
1253391,Ji Chang-wook
560070,Jin Kyung
1249253,Kim Ji-ho
1853909,Danielle Deadwyler
2010431,Jalyn Hall
13936,Frankie Faison
58754,Haley Bennett
1218156,John Douglas Thompson
1336,Jet Li
82177,Josephine Siao Fong-Fong
56816,Michele Reis
263591,Amy Kwok
556698,Ji Chunhua
55636,Donald Sutherland
1666,Julie Christie
14146,Hilary Mason
14148,Massimo Serato
14147,Clelia Matania
18647,Bradford Dillman
92691,Heather Menzies
34597,Kevin McCarthy
4966,Keenan Wynn
102441,Dick Miller
13565,Steve McQueen
46597,Ali MacGraw
8258,Ben Johnson
49352,Sally Struthers
3091,Al Lettieri
7399,Ben Stiller
887,Owen Wilson
19767,Snoop Dogg
4937,Vince Vaughn
9811,Fred Williamson
26472,Steve Guttenberg
57349,Bubba Smith
57353,David Graf
14672,Michael Winslow
186816,Marion Ramsey
576474,Juliana Harkavy
1046665,Joshua Mikel
112100,Hank Stone
139631,J. LaRose
1522029,Sarah Sculco
234352,Margot Robbie
11108,Simon Pegg
974,Dexter Fletcher
232396,Max Irons
12073,Mike Myers
1137824,Mia Goth
1247,Matthew Goode
36663,Claudie Blakley
3471137,Eleanor De Swaef-Roels
47712,Mark Heap
57599,Seann William Scott
71507,Marc-André Grondin
17486,Alison Pill
449,Jay Baruchel
23626,Liev Schreiber
6384,Keanu Reeves
18355,Alex Winter
109869,Kristen Schaal
1372369,Samara Weaving
1637781,Jack Haven
38673,Channing Tatum
55466,James Corden
505710,Zendaya
4238,Common
107379,LeBron James
106752,Lawrence Monoson
80137,Diane Franklin
42745,Steve Antin
119837,Joe Rubbo
100560,Louisa Moritz
125025,Joey King
518627,Joel Courtney
2034418,Jacob Elordi
21625,Molly Ringwald
2648891,Taylor Zakhar Perez
5064,Meryl Streep
3291,Hugh Grant
53863,Simon Helberg
933238,Rebecca Ferguson
971329,Nina Arianda
226825,Asuka Kurosawa
58608,Shinya Tsukamoto
4990,Susumu Terajima
548611,Takuji Suzuki
308445,Mansaku Fuwa
5530,James McAvoy
478,Jamie Bell
1665,Eddie Marsan
17606,Imogen Poots
18280,Brian McCardie
1461,George Clooney
1204,Julia Roberts
85065,Jack O'Connell
17287,Dominic West
147056,Caitríona Balfe
78749,Hrithik Roshan
1338512,Tiger Shroff
1192903,Vaani Kapoor
86508,Ashutosh Rana
1886195,Anupriya Goenka
1257671,Kim Woo-bin
1320503,Lee Jun-ho
1257899,Kang Ha-neul
1252017,Jung So-min
1346876,Lee Yu-bi
142115,Kiana Madeira
1335308,Benjamin Flores Jr.
1547061,Olivia Scott Welch
219960,Ashley Zukerman
1307543,Darrell Britt-Gibson
25004,Shin Ha-kyun
85173,Go Soo
531736,Lee Je-hoon
1243892,Ryu Seung-su
150697,Ko Chang-seok
62,Bruce Willis
4239,Yasiin Bey
52,David Morse
22820,Jenna Stern
42141,Casey Sander
222477,Alfonso Zayas
1095160,Angélica Chain
974657,Luis de Alba
990388,Rossy Mendoza
1187208,José René Ruiz 'Tun-Tun'
114,Orlando Bloom
1533,Andie MacDowell
87954,Scott Haze
4468848,Chapel Oaks
39520,Garret Dillahunt
108916,Rooney Mara
120932,Claire Foy
1498158,Jessie Buckley
19239,Judith Ivey
17064,Ben Whishaw
2157,Robin Williams
935,Connie Nielsen
